[2025-07-23T08:43:46.589+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-07-23T08:43:46.812+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: saveDatabase.save_database_1 scheduled__2025-07-22T08:15:00+00:00 [queued]>
[2025-07-23T08:43:46.820+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: saveDatabase.save_database_1 scheduled__2025-07-22T08:15:00+00:00 [queued]>
[2025-07-23T08:43:46.821+0000] {taskinstance.py:2306} INFO - Starting attempt 3 of 13
[2025-07-23T08:43:46.833+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): save_database_1> on 2025-07-22 08:15:00+00:00
[2025-07-23T08:43:46.841+0000] {standard_task_runner.py:63} INFO - Started process 32878 to run task
[2025-07-23T08:43:46.846+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'saveDatabase', 'save_database_1', 'scheduled__2025-07-22T08:15:00+00:00', '--job-id', '34', '--raw', '--subdir', 'DAGS_FOLDER/dag_saveDB_redis.py', '--cfg-path', '/tmp/tmp2dchkmey']
[2025-07-23T08:45:08.797+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý THN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:08.996+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý THW: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:09.084+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TID: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:09.112+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TIE: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:09.131+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TIS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:09.138+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TIN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:09.228+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TKA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:09.424+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TKG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:09.425+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TKC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:09.443+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TLI: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:09.446+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TL4: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:09.503+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TLP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:09.813+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TMW: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:09.818+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TNA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:09.829+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TMG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:09.844+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TLT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:09.847+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TNB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:10.162+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TNM: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:10.172+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TNP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:10.197+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TNS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:10.216+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TNV: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:10.240+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TNW: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:10.457+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TOS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:10.475+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TOP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:10.534+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TOW: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:10.538+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TQN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:10.545+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TPS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:10.688+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TQW: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:10.751+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TR1: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:10.833+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TS3: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:10.855+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TRT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:10.858+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TRS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:10.937+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TS4: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:10.984+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TSA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:11.153+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TSD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:11.215+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TSJ: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:11.239+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TST: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:11.249+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TSG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:11.254+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TT6: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:11.371+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TTB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:11.480+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TTD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:11.559+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TTG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:11.560+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TTN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:11.591+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TTS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:11.614+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TTZ: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:11.709+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TUG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:11.880+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TV1: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:11.910+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TV6: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:11.943+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TVA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:11.958+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TVG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:11.987+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TVH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:12.165+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TVM: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:12.216+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TVN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:12.235+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý TW3: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:12.283+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý UDC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:12.283+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý UCT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:12.396+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý UDJ: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:12.483+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý UDL: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:12.507+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý UEM: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:12.561+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý UPC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:12.572+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý UMC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:12.666+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý UPH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:12.749+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý USC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:12.806+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý USD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:12.861+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý V11: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:12.889+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý UXC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:12.913+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý V15: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:12.975+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VAB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.054+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VAV: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.147+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VBB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.195+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VBG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.211+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VBH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.235+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VC5: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.302+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VCE: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.364+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VCP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.457+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VCR: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.515+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VCT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.545+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VCW: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.585+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VCX: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.608+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VDB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.679+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VDG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.768+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VDN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.831+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VDT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.860+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VE9: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.868+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VE2: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.915+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VEA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:13.996+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VEC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.068+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VEF: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.145+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VET: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.164+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VES: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.205+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VFC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.248+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VFR: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.306+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VGG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.404+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VGI: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.443+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VGL: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.486+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VGR: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.531+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VGT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.550+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VGV: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.633+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VHD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.690+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VHF: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.731+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VHG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.800+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VHH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.840+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VIE: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.898+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VIH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.973+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VIM: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:14.982+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VIN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:15.055+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VIR: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:15.117+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VIW: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:15.158+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VKC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:15.274+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VLB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:15.283+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VKP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:15.323+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VLC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:15.390+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VLF: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:15.423+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VLG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:15.582+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VLP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:15.590+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VLW: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:15.648+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VMA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:15.700+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VMG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:15.709+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VMK: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:15.848+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VNA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:15.852+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VMT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:15.886+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VNB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:15.965+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VNH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:15.968+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VNI: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:16.129+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VNX: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:16.152+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VNP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:16.169+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VNY: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:16.239+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VNZ: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:16.253+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VOC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:16.365+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VPA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:16.421+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VPC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:16.424+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VPR: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:16.507+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VPW: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:16.515+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VQC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:16.610+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VRG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:16.669+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VSE: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:16.681+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VSF: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:16.770+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VSG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:16.788+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VSN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:16.844+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VST: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:16.908+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VTA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:16.922+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VTD: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:17.033+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VTE: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:17.074+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VTG: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:17.129+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VTI: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:17.167+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VTK: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:17.171+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VTL: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:17.278+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VTM: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:17.334+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VTQ: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:17.390+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VTR: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:17.428+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VTS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:17.454+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VTX: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:17.505+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VUA: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:17.618+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VVN: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:17.700+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VVS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:17.724+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VW3: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:17.730+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VWS: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:17.767+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VXB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:17.855+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VXP: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:17.947+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý VXT: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.018+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý WTC: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.019+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý WSB: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.056+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý X26: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.109+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý X77: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.180+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý XDH: Expecting value: line 1 column 1 (char 0)
[2025-07-23T08:45:18.301+0000] {History_Min.py:56} ERROR - ❌ Lỗi khi xử lý XHC: Expecting value: line 1 column 1 (char 0)
